"""Ano de Lançamento""";"""Certificado de Produto Brasileiro (CPB)""";"""Título""";"""Direção""";"""Gênero""";"""Empresa Produtora Brasileira Majoritária""";"""UF""";"""Empresa Produtora Minoritária Brasileira""";"""UF""";"""Distribuidora""";"""Máximo de Salas""";"""Renda (R$)""";"""Público """
"""2013""";"""B1301815500000""";"""Caleuche, O Chamado do Mar""";"""Jorge Olguín""";"""Ficção""";"""Dezenove Som e Imagens""";"""SP""";""" -""";""" -""";"""Disney""";"""2""";"""6528""";"""497"""
"""2013""";"""B1301812000000""";"""Carreras""";"""Salete Paulina Machado Sirino""";"""Ficção""";"""Salete Paulina Machado Sirino""";"""PR""";"""Tigre Produções Cinematográficas""";"""PR""";"""Tigre Produções Cinematográficas""";"""4""";"""76447,52""";"""16908"""
"""2013""";"""B1301910300000""";"""Casa da mãe Joana 2""";"""Hugo Carvana""";"""Ficção""";"""Mac Comunicacão""";"""RJ""";"""Globo Filmes/Telecine""";"""RJ/RJ""";"""Imagem""";"""187""";"""1599981,15""";"""152596"""
"""2013""";"""B1201671000000""";"""Chamada a cobrar""";"""Anna Muylaert""";"""Ficção""";"""Secretaria de Estado da Cultura de São Paulo""";"""SP""";"""África Filmes/Gullane""";"""SP/SP""";"""Gullane Entretenimento""";"""1""";"""6479,84""";"""527"""
"""2013""";"""B1301984500000""";"""Cidade Cinza""";"""Guilherme Valiengo/Marcelo Mesquita""";"""Documentário""";"""Guilherme Valiengo/Marcelo Mesquita/Peppe Siffredi/Raphael Bottino""";""" -""";"""Dcine Cinematografia Digital/Sala 12""";"""SP/SP""";"""Espaço Filmes """;"""12""";"""132139,06""";"""11347"""
"""2013""";"""B1201647900000""";"""Cine Holliúdy""";"""Halder Gomes""";"""Ficção""";"""ATC Entretenimentos""";"""CE""";""" -""";""" -""";"""Downtown/Paris""";"""74""";"""5056814,3""";"""487479"""
"""2013""";"""B1201660900000""";"""Colegas""";"""Marcelo Galvão""";"""Ficção""";"""Gatacine""";"""SP""";""" -""";""" -""";"""Europa""";"""141""";"""1721553,23""";"""163624"""
"""2013""";"""B1201622100000""";"""Coração do Brasil""";"""Daniel Solá Santiago""";"""Documentário""";"""Daniel Solá Santiago Produções""";"""SP""";""" -""";""" -""";"""Pandora""";"""6""";"""5815,14""";"""631"""
"""2013""";"""B1101527400000""";"""Corda Bamba, História de uma Menina Equilibrista""";"""Eduardo Goldenstein""";"""Ficção""";"""Aion Filmes""";"""RJ""";""" -""";""" -""";"""Copacabana Filmes""";"""8""";"""14828,67""";"""1591"""
"""2013""";"""B1301794500000""";"""Cores""";"""Francisco Garcia""";"""Ficção""";"""Kinoosfera Filmes""";"""SP""";"""Dezenove Som e Imagens""";"""SP""";"""Pandora""";"""5""";"""21972,6""";"""2376"""
"""2013""";"""B1201590900000""";"""Corpo Presente""";"""Marcelo Freitas Toledo de Melo/Paolo Gregori""";"""Ficção""";"""Cinegrama Filmes""";"""SP""";""" -""";""" -""";"""Raiz Filmes""";"""1""";"""7139,06""";"""587"""
"""2013""";"""B1302000200000""";"""Crô - O Filme""";"""Bruno Barreto""";"""Ficção""";"""Globo Filmes""";"""RJ""";"""Filmes do Equador/Downtown Filmes/Telecine""";"""RJ/RJ/RJ""";"""Downtown/Paris""";"""467""";"""18673695,63""";"""1716774"""
"""2013""";"""B1201660700000""";"""Cru""";"""Jimi Figueiredo""";"""Ficção""";"""Cinema Cinema Produções""";"""DF""";""" -""";""" -""";"""Cinema Cinema Produções""";"""1""";"""4752,93""";"""496"""
"""2013""";"""B1301990000000""";"""Cuica de Santo Amaro""";"""Joel de Almeida/Josias Pires""";"""Documentário""";"""DocDoma Filmes""";"""BA""";""" -""";""" -""";"""Docdoma Filmes""";"""3""";"""5938,5""";"""750"""
"""2013""";"""B1301927900000""";"""Doce Amianto""";"""Guto Parente/Uirá dos Reis""";"""Ficção""";"""Alumbramento""";"""CE""";""" -""";""" -""";"""Vitrine Filmes""";"""5""";"""6253,57""";"""848"""
"""2013""";"""B1201686600000""";"""Doméstica""";"""Gabriel Mascaro""";"""Documentário""";"""Desvia""";"""PE""";""" -""";""" -""";"""Vitrine Filmes""";"""5""";"""24453,5""";"""3269"""
"""2013""";"""B1201682700000""";"""Dores de amores""";"""Raphael Vieira""";"""Ficção""";"""Coqueirão Pictures""";"""RJ""";"""17 TV e Cinema""";"""SP""";"""Kino Filmes""";"""2""";"""2162,72""";"""444"""
"""2013""";"""B1301760500000""";"""Dossiê Jango""";"""Paulo Henrique Fontenelle""";"""Documentário""";"""Canal Brasil""";"""RJ""";""" -""";""" -""";"""Canal Brasil""";"""10""";"""96523,98""";"""8097"""
"""2013""";"""B1301968400000""";"""Educação Sentimental""";"""Julio Bressane""";"""Ficção""";"""República Pureza Filmes""";"""RJ""";"""Canal Brasil""";"""RJ""";"""ArtHouse""";"""3""";"""12614,94""";"""991"""
"""2013""";"""B1201704900000""";"""Elena""";"""Petra Costa""";"""Documentário""";"""Busca Vida Filmes""";"""SP""";""" -""";""" -""";"""Espaço Filmes """;"""19""";"""701715,83""";"""58614"""
"""2013""";"""B1201574300000""";"""Ensaio""";"""Tânia Lamarca""";"""Ficção""";"""Acquafredda Cinema """;"""SC""";""" -""";""" -""";"""Imagem""";"""8""";"""15692,17""";"""1293"""
"""2013""";"""B1301924200000""";"""Esse amor que nos consome""";"""Allan Ribeiro""";"""Ficção""";"""3 Moinhos Produções""";"""RJ""";"""3 Moinhos Produções""";"""RJ""";"""Vitrine Filmes""";"""8""";"""15014,38""";"""1933"""
"""2013""";"""B1302008300000""";"""Eu Não Faço a Menor Ideia do que Eu Tô Fazendo com a Minha Vida""";"""Matheus Souza""";"""Ficção""";"""Zeugma Produções""";"""RJ""";""" -""";""" -""";"""Vitrine Filmes""";"""17""";"""129769,46""";"""11595"""
"""2013""";"""B1301803100000""";"""Faroeste caboclo""";"""René Sampaio""";"""Ficção""";"""Fogo Cerrado Filmes/Gávea Filmes""";"""RJ""";"""Globo Filmes/Lereby/Europa Filmes/Telecine""";"""RJ/RJ/SP/RJ""";"""Europa/RioFilme""";"""464""";"""15560125,66""";"""1469772"""
"""2013""";"""B1301783300000""";"""Filme Jardim Atlântico""";"""Jura Capela""";"""Ficção""";"""Jura Filmes""";"""PE""";""" -""";""" -""";"""William Cubits Capela""";"""3""";"""5575,85""";"""1222"""
"""2013""";"""B1301983400000""";"""Fla x Flu - 40 Minutos antes do Nada""";"""Renato Terra""";"""Documentário""";"""Sentimental Filme""";"""SP""";"""Sentimental Etal""";"""SP""";"""Elo Company""";"""6""";"""35003,62""";"""2591"""
"""2013""";"""B1201696900000""";"""Flores Raras""";"""Bruno Barreto""";"""Ficção""";"""Filmes do Equador""";"""RJ""";"""Globo Filmes/Telecine""";"""RJ/RJ""";"""Imagem""";"""101""";"""3402184,5""";"""275497"""
"""2013""";"""B1201603300000""";"""Fora do figurino""";"""Paulo Pélico""";"""Documentário""";"""Casa Jabuticaba""";"""SP""";""" -""";""" -""";"""Raiz Filmes""";"""5""";"""8476,09""";"""686"""
"""2013""";"""B1402090800000""";"""Fragmentos de Paixão""";"""Iara Cardoso""";"""Documentário""";"""Grupo Storm""";"""SP""";""" -""";""" -""";"""Grupo Storm""";"""5""";"""3178""";"""325"""
"""2013""";"""B1301755800000""";"""Francisco Brennand""";"""Mariana Brennand Fortes""";"""Documentário""";"""Mariola Filmes""";"""PE""";""" -""";""" -""";"""Videofilmes""";"""13""";"""53744,09""";"""5296"""
"""2013""";"""B1301795000000""";"""Giovanni Improtta""";"""José Wilker""";"""Ficção""";"""Luz Mágica Produções/M I Produções""";"""RJ""";"""Globo Filmes/Guel Produtora""";"""RJ/RJ""";"""Sony/RioFilme""";"""202""";"""1964092,95""";"""188436"""
"""2013""";"""B1301945700000""";"""Habi, A Estrangeira""";"""Maria Florencia Alvarez""";"""Ficção""";"""Videofilmes""";"""RJ""";""" -""";""" -""";"""Videofilmes""";"""7""";"""73132,6""";"""5681"""
"""2013""";"""B1301904700000""";"""Hijab, Mulheres de Véu""";"""Paulo Halm""";"""Documentário""";"""Canhota Filmes""";"""RJ""";""" -""";""" -""";"""Formosa Filmes""";"""8""";"""10007,06""";"""769"""
"""2013""";"""B1201582200000""";"""Hoje""";"""Tata Amaral""";"""Ficção""";"""Tangerina Entretenimento""";"""SP""";""" -""";""" -""";"""H2O Films""";"""12""";"""88488""";"""7525"""
"""2013""";"""B1201703500000""";"""Jorge Mautner - O Filho do Holocausto""";"""Pedro Bial/Heitor D'Alincourt""";"""Documentário""";"""Bali do Ocidente Produções""";"""RJ""";"""Canal Brasil""";"""RJ""";"""H2O Films""";"""31""";"""102831,13""";"""9690"""
"""2013""";"""B1301731400000""";"""Juan e a bailarina""";"""Raphael Aguinaga""";"""Ficção""";"""Parceria Produções E Projetos""";"""RJ""";""" -""";""" -""";"""Vilacine""";"""9""";"""50125,34""";"""4256"""
"""2013""";"""B1201583500000""";"""Kátia""";"""Karla Holanda""";"""Documentário""";"""Em Foco Multimídia""";"""CE""";""" -""";""" -""";"""Em Foco Multimídia""";"""2""";"""6899,22""";"""747"""
"""2013""";"""B1201652800000""";"""Laura""";"""Fellipe Gamarano Barbosa""";"""Documentário""";"""Gamarosa/Vermelho Filmes""";"""RJ/SP""";"""EBC TV Brasil/TV Cultura""";"""DF/SP""";"""Vitrine Filmes""";"""27""";"""11385,02""";"""990"""
"""2013""";"""B1201671900000""";"""Lira Paulistana e a Vanguarda Paulista""";"""Riba de Castro""";"""Documentário""";"""Busca Vida Filmes""";"""SP""";""" -""";""" -""";"""Busca Vida Filmes""";"""2""";"""20377,44""";"""1577"""
"""2013""";"""B1302026800000""";"""Mais uma Canção""";"""Alexandre Derlam/Rene Goya Filho""";"""Documentário""";"""Estação Filmes""";"""RS""";"""AC2 Cultura & Entretenimento""";"""RS""";"""Estação Elétrica Produções""";"""2""";"""1414""";"""183"""
"""2013""";"""B1201659100000""";"""Margaret Mee e a flor da lua""";"""Malu de Martino""";"""Documentário""";"""EH! Filmes""";"""RJ""";""" -""";""" -""";"""E.H. Produções""";"""11""";"""55147,98""";"""4751"""
"""2013""";"""B1301835500000""";"""Mataram meu Irmão""";"""Cristiano Burlan""";"""Documentário""";"""Bela Filmes""";"""SP""";""" -""";""" -""";"""Bela Filmes""";"""4""";"""5538,02""";"""745"""
"""2013""";"""B1301940000000""";"""Mato sem cachorro""";"""Pedro Amorim""";"""Ficção""";"""Titânio Produções""";"""RJ""";"""Telecine/Mixer Films/Mixer Films""";"""RJ/SP/RJ""";"""Imagem""";"""377""";"""11586523,4""";"""1134563"""
"""2013""";"""B0901022000000""";"""Meu amigo Claudia""";"""Dácio Pinheiro""";"""Documentário""";"""Piloto""";"""SP""";""" -""";""" -""";"""Festival Filmes""";"""1""";"""3591,06""";"""248"""
"""2013""";"""B1301940300000""";"""Meu Passado me Condena""";"""Júlia Rezende""";"""Ficção""";"""Atitude Produções""";"""RJ""";"""Globo Filmes/Paris Filmes/RioFilme/Júlia Rezende""";"""RJ/SP/RJ""";"""Downtown/Paris""";"""421""";"""34826391,63""";"""3140771"""
"""2013""";"""B1301743100000""";"""Meu pé de laranja-lima""";"""Marcos Bernstein""";"""Ficção""";"""Passaro Films""";"""RJ""";""" -""";""" -""";"""Imovision""";"""101""";"""670313,05""";"""70459"""
"""2013""";"""B1301808100000""";"""Minha mãe é uma peça""";"""André Pellenz""";"""Ficção""";"""Migdal Filmes""";"""RJ""";"""Cenoura Filmes/Telecine""";"""RJ/RJ""";"""Downtown/Paris""";"""407""";"""49533218,31""";"""4600145"""
"""2013""";"""B1301864200000""";"""Minhocas""";"""Arthur Nunes/Paolo Conti""";"""Animação""";"""Animaking""";"""SC""";"""Globo Filmes/Glaz Entretenimento""";"""RJ/RJ""";"""Fox""";"""127""";"""1614912""";"""163029"""
"""2013""";"""B1301873000000""";"""Morro dos Prazeres""";"""Maria Augusta Ramos""";"""Documentário""";"""Nofoco Filmes""";"""RJ""";""" -""";""" -""";"""Espaço Filmes """;"""5""";"""28026,14""";"""2283"""
"""2013""";"""B1201672800000""";"""Mulheres africanas - A rede invisível""";"""Carlos Nascimbeni""";"""Documentário""";"""Cinevideo""";"""SP""";""" -""";""" -""";"""Cinevideo Produções""";"""5""";"""6178,5""";"""521"""
"""2013""";"""B1201709400000""";"""Mundo invisível""";"""Atom Egoyan/Beto Brant/Gian Vittorio Baldi/Guy Maddin/Jerzy Stuhr/Laís Bodanzky/Leon Cakoff/Manoel de Oliveira/Maria de Medeiros/Renata de Almeida/Theo Angelopoulos/Wim Wenders""";"""Ficção""";"""Instituto Querô/Mostra Filmes""";"""SP""";"""Gullane""";"""SP""";"""Imovision""";"""7""";"""31137,24""";"""2602"""
"""2013""";"""B1101483900000""";"""Na carne e na alma""";"""Alberto Salvá Contel""";"""Ficção""";"""Link Digital""";"""RJ""";"""Raconto Filmes""";"""RJ""";"""Raconto Produções Artísticas""";"""1""";"""1630""";"""207"""
"""2013""";"""B1101491600000""";"""Na quadrada das águas perdidas""";"""Marcos Carvalho/Wagner Miranda""";"""Ficção""";"""Mont Serrat Filmes""";"""PE""";"""Mont Serrat Filmes""";"""PE""";"""Polifilmes""";"""5""";"""64698,13""";"""13993"""
"""2013""";"""B1201659800000""";"""No lugar errado""";"""Guto Parente/Luiz Pretti/Pedro Diógenes/Ricardo Pretti""";"""Ficção""";"""Alumbramento/Rodrigo Fischer""";"""CE/DF""";"""Bananeira Filmes""";"""RJ""";"""Vitrine Filmes""";"""4""";"""1867,16""";"""221"""
"""2013""";"""B1201677000000""";"""Noites de reis""";"""Vinícius Reis""";"""Ficção""";"""Deserto Filmes""";"""RJ""";""" -""";""" -""";"""E.H. Produções""";"""5""";"""3613,6""";"""316"""
"""2013""";"""B1301906100000""";"""Nove crônicas para um coração aos berros""";"""Gustavo Galvão""";"""Ficção""";"""400 Filmes""";"""DF""";"""400 Filmes""";"""DF""";"""Vitrine Filmes""";"""3""";"""12323,13""";"""1611"""
"""2013""";"""B1101490600000""";"""O abismo prateado""";"""Karim Aïnouz""";"""Ficção""";"""RT Features""";"""SP""";""" -""";""" -""";"""Vitrine Filmes""";"""14""";"""121264,63""";"""11708"""
"""2013""";"""B1301760600000""";"""O Brasil deu certo. E agora?""";"""Louise Sottomaior""";"""Documentário""";"""Cultura Maior""";"""SP""";""" -""";""" -""";"""Cultura Maior""";"""7""";"""21519,41""";"""1676"""
"""2013""";"""B1201693000000""";"""O Carteiro""";"""Reginaldo Faria""";"""Ficção""";"""Reginaldo Farias Produções/Teleimage/TGD Filmes""";"""RJ/SP/RS""";""" -""";""" -""";"""TGD Filmes""";"""24""";"""40853,73""";"""4326"""
"""2013""";"""B1301837200000""";"""O Concurso""";"""Pedro Vasconcelos""";"""Ficção""";"""Globo Filmes""";"""RJ""";"""Filmland Internacional/Paris Entretenimento""";"""SP/SP""";"""Downtown/Paris""";"""355""";"""14125213,83""";"""1320102"""
"""2013""";"""B1201626900000""";"""O dia que durou 21 anos""";"""Camilo Tavares""";"""Documentário""";"""Pequi Filmes""";"""SP""";""" -""";""" -""";"""Pequi Filmes""";"""14""";"""262474,4""";"""25085"""
"""2013""";"""B1301887000000""";"""O Exercício do Caos""";"""Frederico Machado""";"""Ficção""";"""Lume Filmes""";"""MA""";""" -""";""" -""";"""Lume""";"""9""";"""37326,8""";"""4880"""
"""2013""";"""B1301898100000""";"""O Inventor de Sonhos""";"""Ricardo Nauenberg""";"""Ficção""";"""Indústria Imaginária""";"""RJ""";""" -""";""" -""";"""Europa""";"""34""";"""41410,44""";"""3708"""
"""2013""";"""B1101445400000""";"""O País do Desejo""";"""Paulo Caldas""";"""Ficção""";"""Bananeira Filmes/Cena Dois Produções""";"""RJ""";"""99 Produções""";"""PE""";"""Califórnia""";"""9""";"""18039,76""";"""1699"""
"""2013""";"""B1301806500000""";"""O Primeiro Dia de um Ano Qualquer""";"""Domingos de Oliveira""";"""Ficção""";"""Teatro Ilustre Produções Artísticas""";"""RJ""";"""Canal Brasil/Forte Filmes""";"""RJ/RJ""";"""Forte Filmes""";"""3""";"""14763,08""";"""1158"""
"""2013""";"""B1201636000000""";"""O que se move""";"""Caetano Gotardo""";"""Ficção""";"""Dezenove Som e Imagens""";"""SP""";""" -""";""" -""";"""Lume""";"""8""";"""22513,88""";"""1975"""
"""2013""";"""B1301816900000""";"""O Renascimento do Parto - O filme""";"""Eduardo Chauvet""";"""Documentário""";"""Érica de Paula/Masterbrasil Filmes, TV e Marketing Digital""";"""DF""";""" -""";""" -""";"""Espaço Filmes """;"""19""";"""328817,61""";"""30127"""
"""2013""";"""B1201698500000""";"""O Som ao Redor""";"""Kleber Mendonça Filho""";"""Ficção""";"""CinemaScópio""";"""PE""";""" -""";""" -""";"""Vitrine Filmes""";"""24""";"""980975,07""";"""95515"""
"""2013""";"""B1301930900000""";"""O Tempo e o Vento""";"""Jayme Monjardim""";"""Ficção""";"""Nexus Cinema""";"""SP""";"""Globo Filmes/Infinito Produções""";"""RJ/RJ""";"""Downtown/Paris""";"""217""";"""7721840,78""";"""711515"""
"""2013""";"""B1301781700000""";"""Odeio o dia dos namorados""";"""Roberto Santucci""";"""Ficção""";"""Glaz Entretenimento""";"""RJ""";""" -""";""" -""";"""Disney""";"""325""";"""4492895""";"""457523"""
"""2013""";"""B1101505000000""";"""Olhe pra mim de novo""";"""Claudia Priscilla/Kiko Goifman""";"""Documentário""";"""Paleo TV""";"""SP""";""" -""";""" -""";"""Paleotv""";"""2""";"""6025,7""";"""1431"""
"""2013""";"""B1301824300000""";"""Paixão e Acaso""";"""Domingos de Oliveira""";"""Ficção""";"""Teatro Ilustre Produções Artísticas""";"""RJ""";"""Canal Brasil/Forte Filmes""";"""RJ/RJ""";"""Forte Filmes""";"""3""";"""10624,73""";"""844"""
"""2013""";"""B1301740400000""";"""Paulo Moura - Alma Brasileira""";"""Eduardo Escorel""";"""Documentário""";"""Cinefilmes""";"""RJ""";""" -""";""" -""";"""Espaço Filmes/Videofilmes""";"""12""";"""31127,04""";"""2603"""
"""2013""";"""B1301772600000""";"""Por que você partiu?""";"""Eric Belhassen""";"""Documentário""";"""Boca a Boca Filmes""";"""SP""";"""Teleimage""";"""SP""";"""Imovision""";"""4""";"""36875,48""";"""2887"""
"""2013""";"""B1301936500000""";"""Por Trás do Véu""";"""Emiliano Ribeiro""";"""Documentário""";"""Ipê Artes""";"""RJ""";""" -""";""" -""";"""Downtown""";"""1""";"""232""";"""15"""
"""2013""";"""B1301803700000""";"""Pra lá do mundo""";"""Roberto Studart""";"""Documentário""";"""Truque""";"""BA""";"""Truque""";"""BA""";"""Pandora""";"""4""";"""11688,05""";"""1827"""
"""2013""";"""B1201652700000""";"""Pulmão da Arquibancada""";"""Marcel Costa/Pedro Von Krüger""";"""Documentário""";"""Filmes do Bem""";"""RJ""";"""Filmes do Bem""";"""RJ""";"""ArtHouse""";"""2""";"""2021,42""";"""150"""
"""2013""";"""B1301743300000""";"""Qual é o teu Negócio?""";"""Sérgio Gagliardi""";"""Documentário""";"""DGT Filmes""";"""SP""";""" -""";""" -""";"""Brazukah Produções Culturais""";"""2""";"""1300,19""";"""153"""
"""2013""";"""B1301916600000""";"""Quase um tango""";"""Sérgio Silva""";"""Ficção""";"""Producers - NGM Produções""";"""RS""";"""Gisele Cardoso Hiltl/Sérgio Silva""";""" -""";"""NGM Produções""";"""ND""";"""ND""";"""ND"""
"""2013""";"""B1301784200000""";"""Raça""";"""Joel Zito Araújo""";"""Documentário""";"""Casa de Criação Cinema""";"""RJ""";""" -""";""" -""";"""Espaço Filmes """;"""8""";"""24601,55""";"""2112"""
"""2013""";"""B1101519300000""";"""Rânia""";"""Roberta Marques""";"""Ficção""";"""Latitude Sul Filmes""";"""CE""";""" -""";""" -""";"""Tucumán""";"""4""";"""9544,24""";"""971"""
"""2013""";"""B1301823200000""";"""Rapsódia Armênia""";"""Cassiana Dher Haroutiounian/Cesar Gananian/Gary Gananian""";"""Documentário""";"""Cassiana Dher Haroutiounian/Cesar Gananian/Gary Gananian""";"""SP""";""" -""";""" -""";"""Cesar Augusto Gananian""";"""1""";"""13260,91""";"""867"""
"""2013""";"""B1301925900000""";"""Repare Bem""";"""Maria de Medeiros""";"""Documentário""";"""Instituto Via Br""";"""SP""";""" -""";""" -""";"""Instituto Via BR""";"""5""";"""18524,9""";"""1570"""
"""2013""";"""B1101493300000""";"""Réquiem para Laura Martin""";"""Luiz Rangel/Paulo Wenceslau Duarte""";"""Ficção""";"""Amazonas Filmes""";"""SP""";""" -""";""" -""";"""FM Produções""";"""2""";"""1276,99""";"""120"""
"""2013""";"""B1101438100000""";"""Reus""";"""Alejandro Pi/Eduardo Piñero/Pablo Fernández""";"""Ficção""";"""Panda Filmes""";"""RS""";""" -""";""" -""";"""Panda Filmes""";"""1""";"""374""";"""37"""
"""2013""";"""B1302007900000""";"""Santo Marcos, Goleiro de Placa""";"""Thiago di Fiori""";"""Documentário""";"""Contém Conteúdo""";"""SP""";""" -""";""" -""";"""Maff Representação e Participação""";"""11""";"""32997,93""";"""2557"""
"""2013""";"""B1301963900000""";"""São Silvestre""";"""Lina Chamie""";"""Documentário""";"""Bossa Nova Films""";"""SP""";"""Girafa Filmes""";"""SP""";"""Pandora""";"""3""";"""17973,12""";"""1622"""
"""2013""";"""B1301898000000""";"""Satyrianas, 78horas em 78 min""";"""Daniel Gaggini/Fausto Noro/Otavio Pacheco""";"""Documentário""";"""Muk Produções/Na Laje Filmes""";"""SP""";"""Teleimage""";"""SP""";"""Vitrine Filmes""";"""1""";"""1116,44""";"""87"""
"""2013""";"""B1301917000000""";"""Se puder...dirija!""";"""Paulo Fontenelle""";"""Ficção""";"""Total Entertainment""";"""RJ""";""" -""";""" -""";"""Disney""";"""471""";"""4454754""";"""360808"""
"""2013""";"""B1201698400000""";"""Segredos da tribo""";"""José Padilha""";"""Documentário""";"""Zazen Produções""";"""RJ""";""" -""";""" -""";"""Zazen""";"""2""";"""6272""";"""775"""
"""2013""";"""B1301969600000""";"""Serra Pelada""";"""Heitor Dhalia""";"""Ficção""";"""Casablanca Content/Paranoid Filmes""";"""SP""";"""Globo Filmes""";"""RJ""";"""Warner""";"""332""";"""4219527""";"""405688"""
